#;sample;time;sensors
2;54843023;0.059817 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
3;54865845;0.114683 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
4;54847204;0.169530 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
5;54844253;0.224374 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
6;54859045;0.279233 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
7;54870606;0.334104 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.375000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
8;54842563;0.388947 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
9;54853254;0.443800 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
10;54870586;0.498670 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.375000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
11;54845334;0.553516 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.050000;
12;54852854;0.608369 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
13;54866275;0.663235 ;1.025000;0.275000;0.000000;0.050000;0.050000;0.000000;0.200000;0.000000;0.000000;0.050000;0.400000;0.050000;0.275000;0.050000;0.050000;0.000000;0.000000;0.025000;
